plot_id,image_file_name,run_id,camera_sn,absolute_sensor_longitude,absolute_sensor_latitude,sampling_time_utc,sampling_date,PCTHEAD,plot_name,rep
17ASH20001,3671509273_20170419_131128_IMG_0051.JPG,phemu_20170419_175102_20170419_202050,CAM_3671509273,-96.6191696634,39.132874166,18:10:35,2017-04-19,40,U6202-362,1
17ASH20001,3671509273_20170419_131128_IMG_0050.JPG,phemu_20170419_175102_20170419_202050,CAM_3671509273,-96.6191699627,39.1328772985,18:10:34,2017-04-19,40,U6202-362,1
17ASH20001,3671509273_20170419_131128_IMG_0047.JPG,phemu_20170419_175102_20170419_202050,CAM_3671509273,-96.6191699577,39.1328856863,18:10:31,2017-04-19,40,U6202-362,1
17ASH20001,3671509273_20170419_131128_IMG_0049.JPG,phemu_20170419_175102_20170419_202050,CAM_3671509273,-96.6191697807,39.1328799526,18:10:33,2017-04-19,40,U6202-362,1
17ASH20001,3671509273_20170419_131128_IMG_0048.JPG,phemu_20170419_175102_20170419_202050,CAM_3671509273,-96.6191699398,39.1328827848,18:10:32,2017-04-19,40,U6202-362,1
17ASH20002,3671509273_20170419_131857_IMG_0230.JPG,phemu_20170419_175102_20170419_202050,CAM_3671509273,-96.619189367,39.1328809385,18:20:29,2017-04-19,0,U6202-079,1
17ASH20002,3671509273_20170419_131857_IMG_0229.JPG,phemu_20170419_175102_20170419_202050,CAM_3671509273,-96.6191893685,39.1328774608,18:20:29,2017-04-19,0,U6202-079,1
17ASH20002,3671509273_20170419_131857_IMG_0228.JPG,phemu_20170419_175102_20170419_202050,CAM_3671509273,-96.619189258,39.1328738727,18:20:28,2017-04-19,0,U6202-079,1
17ASH20003,3671509273_20170419_131857_IMG_0294.JPG,phemu_20170419_175102_20170419_202050,CAM_3671509273,-96.6192086361,39.1328830981,18:21:22,2017-04-19,0,LAKIN,1
17ASH20003,3671509273_20170419_131857_IMG_0295.JPG,phemu_20170419_175102_20170419_202050,CAM_3671509273,-96.6192087412,39.1328786045,18:21:22,2017-04-19,0,LAKIN,1
17ASH20003,3671509273_20170419_131857_IMG_0296.JPG,phemu_20170419_175102_20170419_202050,CAM_3671509273,-96.6192083651,39.1328743173,18:21:23,2017-04-19,0,LAKIN,1
17ASH20004,3671509273_20170419_131857_IMG_0746.JPG,phemu_20170419_175102_20170419_202050,CAM_3671509273,-96.6192274471,39.1328741306,18:27:29,2017-04-19,10,U6202-213,1
17ASH20004,3671509273_20170419_131857_IMG_0747.JPG,phemu_20170419_175102_20170419_202050,CAM_3671509273,-96.6192277379,39.1328771728,18:27:30,2017-04-19,10,U6202-213,1
17ASH20004,3671509273_20170419_131857_IMG_0748.JPG,phemu_20170419_175102_20170419_202050,CAM_3671509273,-96.6192278447,39.1328805265,18:27:31,2017-04-19,10,U6202-213,1
17ASH20004,3671509273_20170419_131857_IMG_0749.JPG,phemu_20170419_175102_20170419_202050,CAM_3671509273,-96.6192275637,39.1328837192,18:27:32,2017-04-19,10,U6202-213,1
17ASH20005,3671509273_20170419_131857_IMG_0823.JPG,phemu_20170419_175102_20170419_202050,CAM_3671509273,-96.6192504229,39.1328843846,18:28:32,2017-04-19,0,U6202-177,1
17ASH20005,3671509273_20170419_131857_IMG_0825.JPG,phemu_20170419_175102_20170419_202050,CAM_3671509273,-96.6192506162,39.1328759015,18:28:33,2017-04-19,0,U6202-177,1
17ASH20005,3671509273_20170419_131857_IMG_0824.JPG,phemu_20170419_175102_20170419_202050,CAM_3671509273,-96.6192507927,39.1328802748,18:28:33,2017-04-19,0,U6202-177,1
