plot_id,image_file_name,run_id,camera_sn,absolute_sensor_longitude,absolute_sensor_latitude,sampling_time_utc,sampling_date,PCTHEAD,plot_name,rep
17ASH10002,3671509273_20170419_152727_IMG_0274.JPG,phemu_20170419_202520_20170419_211248,CAM_3671509273,-96.6197931018,39.1329875061,20:29:36,2017-04-19,10,CHISHOLM,1
17ASH10002,3671509273_20170419_152727_IMG_0275.JPG,phemu_20170419_202520_20170419_211248,CAM_3671509273,-96.6197931052,39.1329963356,20:29:37,2017-04-19,10,CHISHOLM,1
17ASH10003,3671509273_20170419_152727_IMG_0321.JPG,phemu_20170419_202520_20170419_211248,CAM_3671509273,-96.6198116562,39.1329652082,20:30:14,2017-04-19,0,DODGE,1
17ASH10004,3671509273_20170419_152727_IMG_0570.JPG,phemu_20170419_202520_20170419_211248,CAM_3671509273,-96.6198299191,39.1329628965,20:33:37,2017-04-19,0,COLT,1
17ASH10005,3671509273_20170419_152727_IMG_0621.JPG,phemu_20170419_202520_20170419_211248,CAM_3671509273,-96.6198497674,39.1329674374,20:34:18,2017-04-19,40,EVEREST,1
17ASH10005,3671509273_20170419_152727_IMG_0622.JPG,phemu_20170419_202520_20170419_211248,CAM_3671509273,-96.6198489987,39.1329596915,20:34:19,2017-04-19,40,EVEREST,1
17ASH10006,3671509273_20170419_152727_IMG_1026.JPG,phemu_20170419_202520_20170419_211248,CAM_3671509273,-96.6198673458,39.1329565976,20:39:48,2017-04-19,20,TX05V7259,1
17ASH10006,3671509273_20170419_152727_IMG_1027.JPG,phemu_20170419_202520_20170419_211248,CAM_3671509273,-96.6198674608,39.1329648618,20:39:49,2017-04-19,20,TX05V7259,1
17ASH10007,3671509273_20170419_152727_IMG_1069.JPG,phemu_20170419_202520_20170419_211248,CAM_3671509273,-96.6198882221,39.1329591234,20:40:23,2017-04-19,10,OK04505,1
17ASH10008,3671509273_20170419_152727_IMG_1283.JPG,phemu_20170419_202520_20170419_211248,CAM_3671509273,-96.6199045656,39.1329612502,20:43:18,2017-04-19,0,LCH08-80,1
17ASH10009,3671509273_20170419_152727_IMG_1323.JPG,phemu_20170419_202520_20170419_211248,CAM_3671509273,-96.6199259404,39.1329678674,20:43:50,2017-04-19,10,CUSTER,1
17ASH10009,3671509273_20170419_152727_IMG_1324.JPG,phemu_20170419_202520_20170419_211248,CAM_3671509273,-96.6199258599,39.1329578922,20:43:51,2017-04-19,10,CUSTER,1
17ASH10010,3671509273_20170419_154848_IMG_0068.JPG,phemu_20170419_202520_20170419_211248,CAM_3671509273,-96.6199467767,39.1329629955,20:48:09,2017-04-19,0,TAM-W-101,1
17ASH10011,3671509273_20170419_154848_IMG_0107.JPG,phemu_20170419_202520_20170419_211248,CAM_3671509273,-96.6199676633,39.1329593769,20:48:41,2017-04-19,0,DUSTER,1
17ASH10012,3671509273_20170419_155159_IMG_0160.JPG,phemu_20170419_202520_20170419_211248,CAM_3671509273,-96.6199858777,39.1329561002,20:52:36,2017-04-19,0,MT9904,1
17ASH10012,3671509273_20170419_155159_IMG_0161.JPG,phemu_20170419_202520_20170419_211248,CAM_3671509273,-96.6199859309,39.1329665433,20:52:37,2017-04-19,0,MT9904,1
17ASH10013,3671509273_20170419_155159_IMG_0158.JPG,phemu_20170419_202520_20170419_211248,CAM_3671509273,-96.6199854936,39.1329345325,20:52:34,2017-04-19,0,MTS0531,1
17ASH10014,3671509273_20170419_154848_IMG_0110.JPG,phemu_20170419_202520_20170419_211248,CAM_3671509273,-96.619966942,39.1329285856,20:48:43,2017-04-19,0,LINDON,1
17ASH10015,3671509273_20170419_154848_IMG_0065.JPG,phemu_20170419_202520_20170419_211248,CAM_3671509273,-96.6199471621,39.1329316321,20:48:07,2017-04-19,0,BURCHETT,1
17ASH10016,3671509273_20170419_152727_IMG_1326.JPG,phemu_20170419_202520_20170419_211248,CAM_3671509273,-96.6199249609,39.1329375303,20:43:53,2017-04-19,0,SY-GOLD,1
17ASH10016,3671509273_20170419_152727_IMG_1327.JPG,phemu_20170419_202520_20170419_211248,CAM_3671509273,-96.6199254177,39.1329277462,20:43:53,2017-04-19,0,SY-GOLD,1
17ASH10017,3671509273_20170419_152727_IMG_1280.JPG,phemu_20170419_202520_20170419_211248,CAM_3671509273,-96.6199044406,39.1329330207,20:43:15,2017-04-19,10,EVEREST,1
17ASH10018,3671509273_20170419_152727_IMG_1072.JPG,phemu_20170419_202520_20170419_211248,CAM_3671509273,-96.6198891162,39.1329281127,20:40:25,2017-04-19,0,NE05548,1
17ASH10019,3671509273_20170419_152727_IMG_1023.JPG,phemu_20170419_202520_20170419_211248,CAM_3671509273,-96.6198663973,39.1329311803,20:39:45,2017-04-19,0,OK08328,1
17ASH10020,3671509273_20170419_152727_IMG_0625.JPG,phemu_20170419_202520_20170419_211248,CAM_3671509273,-96.6198479813,39.1329356332,20:34:22,2017-04-19,0,NORRIS,1
17ASH10020,3671509273_20170419_152727_IMG_0626.JPG,phemu_20170419_202520_20170419_211248,CAM_3671509273,-96.6198480538,39.1329276432,20:34:23,2017-04-19,0,NORRIS,1
17ASH10021,3671509273_20170419_152727_IMG_0566.JPG,phemu_20170419_202520_20170419_211248,CAM_3671509273,-96.6198288446,39.13293126,20:33:34,2017-04-19,0,PIONEER-25R40,1
17ASH10021,3671509273_20170419_152727_IMG_0567.JPG,phemu_20170419_202520_20170419_211248,CAM_3671509273,-96.6198292202,39.1329389979,20:33:34,2017-04-19,0,PIONEER-25R40,1
17ASH10022,3671509273_20170419_152727_IMG_0324.JPG,phemu_20170419_202520_20170419_211248,CAM_3671509273,-96.6198121594,39.1329341265,20:30:17,2017-04-19,0,TX01A5936,1
17ASH10023,3671509273_20170419_152727_IMG_0271.JPG,phemu_20170419_202520_20170419_211248,CAM_3671509273,-96.619794062,39.1329600286,20:29:34,2017-04-19,0,CHEYENNE,1
17ASH10023,3671509273_20170419_152727_IMG_0272.JPG,phemu_20170419_202520_20170419_211248,CAM_3671509273,-96.6197936953,39.1329695442,20:29:34,2017-04-19,0,CHEYENNE,1
17ASH10024,3671509273_20170419_152727_IMG_0032.JPG,phemu_20170419_202520_20170419_211248,CAM_3671509273,-96.6197742001,39.132935288,20:26:19,2017-04-19,10,HV9W03-1379R,1
17ASH10024,3671509273_20170419_152727_IMG_0033.JPG,phemu_20170419_202520_20170419_211248,CAM_3671509273,-96.6197733927,39.1329293792,20:26:20,2017-04-19,10,HV9W03-1379R,1
17ASH10025,3671509273_20170419_152727_IMG_0037.JPG,phemu_20170419_202520_20170419_211248,CAM_3671509273,-96.6197728662,39.1329048265,20:26:23,2017-04-19,0,2137,1
17ASH10025,3671509273_20170419_152727_IMG_0038.JPG,phemu_20170419_202520_20170419_211248,CAM_3671509273,-96.6197730572,39.1328984696,20:26:24,2017-04-19,0,2137,1
17ASH10026,3671509273_20170419_152727_IMG_0268.JPG,phemu_20170419_202520_20170419_211248,CAM_3671509273,-96.6197931575,39.1329329634,20:29:31,2017-04-19,10,HV9W03-1596R,1
17ASH10027,3671509273_20170419_152727_IMG_0327.JPG,phemu_20170419_202520_20170419_211248,CAM_3671509273,-96.6198109717,39.1329051635,20:30:19,2017-04-19,20,EVEREST,1
17ASH10027,3671509273_20170419_152727_IMG_0328.JPG,phemu_20170419_202520_20170419_211248,CAM_3671509273,-96.6198113547,39.1328958555,20:30:20,2017-04-19,20,EVEREST,1
17ASH10028,3671509273_20170419_152727_IMG_0562.JPG,phemu_20170419_202520_20170419_211248,CAM_3671509273,-96.619828036,39.1328996289,20:33:30,2017-04-19,0,OK07209,1
17ASH10028,3671509273_20170419_152727_IMG_0563.JPG,phemu_20170419_202520_20170419_211248,CAM_3671509273,-96.6198281394,39.1329078928,20:33:31,2017-04-19,0,OK07209,1
17ASH10029,3671509273_20170419_152727_IMG_0629.JPG,phemu_20170419_202520_20170419_211248,CAM_3671509273,-96.6198468944,39.1329043659,20:34:25,2017-04-19,0,OK05134,1
17ASH10029,3671509273_20170419_152727_IMG_0630.JPG,phemu_20170419_202520_20170419_211248,CAM_3671509273,-96.6198465844,39.1328960527,20:34:26,2017-04-19,0,OK05134,1
17ASH10030,3671509273_20170419_152727_IMG_1019.JPG,phemu_20170419_202520_20170419_211248,CAM_3671509273,-96.6198658945,39.1328973392,20:39:42,2017-04-19,0,CO03064,1
17ASH10030,3671509273_20170419_152727_IMG_1020.JPG,phemu_20170419_202520_20170419_211248,CAM_3671509273,-96.6198661956,39.1329055711,20:39:43,2017-04-19,0,CO03064,1
17ASH10031,3671509273_20170419_152727_IMG_1074.JPG,phemu_20170419_202520_20170419_211248,CAM_3671509273,-96.6198885367,39.1329075411,20:40:27,2017-04-19,0,TX01M5009-28,1
