plot_id,image_file_name,run_id,camera_sn,absolute_sensor_longitude,absolute_sensor_latitude,sampling_time_utc,sampling_date,PCTHEAD,plot_name,rep
16ASH20001,0671720440_20160506_093235_IMG_0249.JPG,phemu_20160506_153031_20160506_171434,CAM_0671720440,NA,NA,15:35:17,2016-05-06,100,U6202-099,1
16ASH20001,0671720638_20160506_093203_IMG_0240.JPG,phemu_20160506_153031_20160506_171434,CAM_0671720638,NA,NA,15:35:17,2016-05-06,100,U6202-099,1
16ASH20001,0771708037_20160506_103138_IMG_0255.JPG,phemu_20160506_153031_20160506_171434,CAM_0771708037,NA,NA,15:35:19,2016-05-06,100,U6202-099,1
16ASH20001,0671720638_20160506_093203_IMG_0242.JPG,phemu_20160506_153031_20160506_171434,CAM_0671720638,NA,NA,15:35:19,2016-05-06,100,U6202-099,1
16ASH20001,0671720440_20160506_093235_IMG_0251.JPG,phemu_20160506_153031_20160506_171434,CAM_0671720440,NA,NA,15:35:18,2016-05-06,100,U6202-099,1
16ASH20001,3671509273_20160506_103252_IMG_0243.JPG,phemu_20160506_153031_20160506_171434,CAM_3671509273,NA,NA,15:35:17,2016-05-06,100,U6202-099,1
16ASH20001,3671509273_20160506_103252_IMG_0245.JPG,phemu_20160506_153031_20160506_171434,CAM_3671509273,NA,NA,15:35:19,2016-05-06,100,U6202-099,1
16ASH20001,0771708037_20160506_103138_IMG_0254.JPG,phemu_20160506_153031_20160506_171434,CAM_0771708037,NA,NA,15:35:18,2016-05-06,100,U6202-099,1
16ASH20001,0771708037_20160506_103138_IMG_0253.JPG,phemu_20160506_153031_20160506_171434,CAM_0771708037,NA,NA,15:35:17,2016-05-06,100,U6202-099,1
16ASH20001,0671720440_20160506_093235_IMG_0248.JPG,phemu_20160506_153031_20160506_171434,CAM_0671720440,NA,NA,15:35:16,2016-05-06,100,U6202-099,1
16ASH20001,3671503108_20160506_103409_IMG_0247.JPG,phemu_20160506_153031_20160506_171434,CAM_3671503108,NA,NA,15:35:18,2016-05-06,100,U6202-099,1
16ASH20001,3671509273_20160506_103252_IMG_0244.JPG,phemu_20160506_153031_20160506_171434,CAM_3671509273,NA,NA,15:35:18,2016-05-06,100,U6202-099,1
16ASH20001,0671720638_20160506_093203_IMG_0241.JPG,phemu_20160506_153031_20160506_171434,CAM_0671720638,NA,NA,15:35:18,2016-05-06,100,U6202-099,1
16ASH20001,3671503108_20160506_103409_IMG_0245.JPG,phemu_20160506_153031_20160506_171434,CAM_3671503108,NA,NA,15:35:16,2016-05-06,100,U6202-099,1
16ASH20001,0771708037_20160506_103138_IMG_0252.JPG,phemu_20160506_153031_20160506_171434,CAM_0771708037,NA,NA,15:35:16,2016-05-06,100,U6202-099,1
16ASH20001,3671503108_20160506_103409_IMG_0246.JPG,phemu_20160506_153031_20160506_171434,CAM_3671503108,NA,NA,15:35:17,2016-05-06,100,U6202-099,1
16ASH20001,0671720638_20160506_093203_IMG_0239.JPG,phemu_20160506_153031_20160506_171434,CAM_0671720638,NA,NA,15:35:16,2016-05-06,100,U6202-099,1
16ASH20001,3671509273_20160506_103252_IMG_0242.JPG,phemu_20160506_153031_20160506_171434,CAM_3671509273,NA,NA,15:35:16,2016-05-06,100,U6202-099,1
16ASH20001,3671503108_20160506_103409_IMG_0248.JPG,phemu_20160506_153031_20160506_171434,CAM_3671503108,NA,NA,15:35:19,2016-05-06,100,U6202-099,1
