plot_id,image_file_name,run_id,camera_sn,absolute_sensor_longitude,absolute_sensor_latitude,sampling_time_utc,sampling_date,PCTHEAD,plot_name,rep
17ASH20001,0671720440_20170525_125804_IMG_0034.JPG,phemu_20170525_185346_20170525_203117,CAM_0671720440,-96.6191698404,39.1328840171,18:54:35,2017-05-25,100,U6202-362,1
17ASH20001,0671720440_20170525_125804_IMG_0035.JPG,phemu_20170525_185346_20170525_203117,CAM_0671720440,-96.6191696293,39.1328810126,18:54:36,2017-05-25,100,U6202-362,1
17ASH20001,3671510201_20170525_135621_IMG_0033.JPG,phemu_20170525_185346_20170525_203117,CAM_3671510201,-96.6191696348,39.1328774179,18:54:37,2017-05-25,100,U6202-362,1
17ASH20001,3671509273_20170525_135602_IMG_0028.JPG,phemu_20170525_185346_20170525_203117,CAM_3671509273,-96.6191699924,39.1328853446,18:54:34,2017-05-25,100,U6202-362,1
17ASH20001,3671509273_20170525_135602_IMG_0029.JPG,phemu_20170525_185346_20170525_203117,CAM_3671509273,-96.6191698661,39.1328822247,18:54:35,2017-05-25,100,U6202-362,1
17ASH20001,3671510201_20170525_135621_IMG_0034.JPG,phemu_20170525_185346_20170525_203117,CAM_3671510201,-96.6191696497,39.1328742288,18:54:37,2017-05-25,100,U6202-362,1
17ASH20001,0671720440_20170525_125804_IMG_0036.JPG,phemu_20170525_185346_20170525_203117,CAM_0671720440,-96.6191694118,39.1328778548,18:54:37,2017-05-25,100,U6202-362,1
17ASH20001,0671720440_20170525_125804_IMG_0037.JPG,phemu_20170525_185346_20170525_203117,CAM_0671720440,-96.6191695244,39.1328745146,18:54:38,2017-05-25,100,U6202-362,1
17ASH20001,3671509273_20170525_135602_IMG_0032.JPG,phemu_20170525_185346_20170525_203117,CAM_3671509273,-96.6191697603,39.1328730058,18:54:38,2017-05-25,100,U6202-362,1
17ASH20001,3671510201_20170525_135621_IMG_0031.JPG,phemu_20170525_185346_20170525_203117,CAM_3671510201,-96.6191698699,39.1328834861,18:54:35,2017-05-25,100,U6202-362,1
17ASH20001,3671510201_20170525_135621_IMG_0032.JPG,phemu_20170525_185346_20170525_203117,CAM_3671510201,-96.6191698413,39.1328805574,18:54:36,2017-05-25,100,U6202-362,1
