plot_id,image_file_name,run_id,camera_sn,absolute_sensor_longitude,absolute_sensor_latitude,sampling_time_utc,sampling_date,PCTHEAD,plot_name,rep
17ASH20001,3671510201_20170508_125257_IMG_0048.JPG,phemu_20170508_175108_20170508_191107,CAM_3671510201,-96.6191695394,39.1328788755,17:51:41,2017-05-08,100,U6202-362,1
17ASH20001,3671509273_20170508_125241_IMG_0046.JPG,phemu_20170508_175108_20170508_191107,CAM_3671509273,-96.6191696697,39.1328763825,17:51:42,2017-05-08,100,U6202-362,1
17ASH20001,3671510201_20170508_125257_IMG_0046.JPG,phemu_20170508_175108_20170508_191107,CAM_3671510201,-96.6191693563,39.132885683,17:51:40,2017-05-08,100,U6202-362,1
17ASH20001,3671509273_20170508_125241_IMG_0045.JPG,phemu_20170508_175108_20170508_191107,CAM_3671509273,-96.6191693551,39.1328798808,17:51:41,2017-05-08,100,U6202-362,1
17ASH20001,3671509273_20170508_125241_IMG_0047.JPG,phemu_20170508_175108_20170508_191107,CAM_3671509273,-96.6191688896,39.1328730961,17:51:42,2017-05-08,100,U6202-362,1
17ASH20001,3671510201_20170508_125257_IMG_0050.JPG,phemu_20170508_175108_20170508_191107,CAM_3671510201,-96.6191687618,39.1328720844,17:51:43,2017-05-08,100,U6202-362,1
17ASH20001,0671720440_20170508_115435_IMG_0042.JPG,phemu_20170508_175108_20170508_191107,CAM_0671720440,-96.6191693649,39.1328799351,17:51:40,2017-05-08,100,U6202-362,1
17ASH20001,0671720440_20170508_115435_IMG_0043.JPG,phemu_20170508_175108_20170508_191107,CAM_0671720440,-96.6191695805,39.1328766239,17:51:41,2017-05-08,100,U6202-362,1
17ASH20001,3671510201_20170508_125257_IMG_0047.JPG,phemu_20170508_175108_20170508_191107,CAM_3671510201,-96.6191693468,39.1328821871,17:51:40,2017-05-08,100,U6202-362,1
17ASH20001,3671510201_20170508_125257_IMG_0049.JPG,phemu_20170508_175108_20170508_191107,CAM_3671510201,-96.6191691798,39.1328754715,17:51:42,2017-05-08,100,U6202-362,1
17ASH20001,0671720440_20170508_115435_IMG_0041.JPG,phemu_20170508_175108_20170508_191107,CAM_0671720440,-96.6191694738,39.1328832258,17:51:40,2017-05-08,100,U6202-362,1
