plot_id,image_file_name,run_id,camera_sn,absolute_sensor_longitude,absolute_sensor_latitude,sampling_time_utc,sampling_date,PCTHEAD,plot_name,rep
17ASH10002,0671720440_20170512_112147_IMG_1140.JPG,phemu_20170512_171723_20170512_190126,CAM_0671720440,-96.6197926893,39.1329994083,17:33:45,2017-05-12,100,CHISHOLM,1
17ASH10002,3671509273_20170512_121949_IMG_1140.JPG,phemu_20170512_171723_20170512_190126,CAM_3671509273,-96.619793785,39.1329871417,17:33:43,2017-05-12,100,CHISHOLM,1
17ASH10002,0671720440_20170512_112147_IMG_1138.JPG,phemu_20170512_171723_20170512_190126,CAM_0671720440,-96.6197934035,39.1329895394,17:33:44,2017-05-12,100,CHISHOLM,1
17ASH10002,3671510201_20170512_122003_IMG_1145.JPG,phemu_20170512_171723_20170512_190126,CAM_3671510201,-96.619793125,39.1329936872,17:33:45,2017-05-12,100,CHISHOLM,1
17ASH10002,3671509273_20170512_121949_IMG_1141.JPG,phemu_20170512_171723_20170512_190126,CAM_3671509273,-96.6197933958,39.132991143,17:33:44,2017-05-12,100,CHISHOLM,1
17ASH10002,3671509273_20170512_121949_IMG_1142.JPG,phemu_20170512_171723_20170512_190126,CAM_3671509273,-96.6197930982,39.1329962003,17:33:45,2017-05-12,100,CHISHOLM,1
17ASH10002,0671720440_20170512_112147_IMG_1139.JPG,phemu_20170512_171723_20170512_190126,CAM_0671720440,-96.6197931131,39.1329940383,17:33:44,2017-05-12,100,CHISHOLM,1
17ASH10002,3671510201_20170512_122003_IMG_1146.JPG,phemu_20170512_171723_20170512_190126,CAM_3671510201,-96.6197927434,39.1329988328,17:33:45,2017-05-12,100,CHISHOLM,1
17ASH10002,3671510201_20170512_122003_IMG_1144.JPG,phemu_20170512_171723_20170512_190126,CAM_3671510201,-96.6197933855,39.1329890436,17:33:44,2017-05-12,100,CHISHOLM,1
17ASH10003,3671509273_20170512_121949_IMG_1350.JPG,phemu_20170512_171723_20170512_190126,CAM_3671509273,-96.619813575,39.1329666258,17:36:34,2017-05-12,100,DODGE,1
17ASH10003,0671720440_20170512_113947_IMG_0023.JPG,phemu_20170512_171723_20170512_190126,CAM_0671720440,-96.6198127914,39.132958294,17:36:36,2017-05-12,100,DODGE,1
17ASH10003,3671510201_20170512_122003_IMG_1354.JPG,phemu_20170512_171723_20170512_190126,CAM_3671510201,-96.619813054,39.1329649214,17:36:35,2017-05-12,100,DODGE,1
17ASH10003,3671510201_20170512_122003_IMG_1355.JPG,phemu_20170512_171723_20170512_190126,CAM_3671510201,-96.6198129288,39.1329607384,17:36:36,2017-05-12,100,DODGE,1
17ASH10003,3671509273_20170512_121949_IMG_1351.JPG,phemu_20170512_171723_20170512_190126,CAM_3671509273,-96.6198130638,39.1329625701,17:36:35,2017-05-12,100,DODGE,1
17ASH10003,3671509273_20170512_121949_IMG_1352.JPG,phemu_20170512_171723_20170512_190126,CAM_3671509273,-96.6198127914,39.132958294,17:36:36,2017-05-12,100,DODGE,1
17ASH10003,3671510201_20170512_122003_IMG_1353.JPG,phemu_20170512_171723_20170512_190126,CAM_3671510201,-96.6198135479,39.132969148,17:36:34,2017-05-12,100,DODGE,1
17ASH10003,3671510201_20170512_122003_IMG_1356.JPG,phemu_20170512_171723_20170512_190126,CAM_3671510201,-96.6198128748,39.1329561605,17:36:36,2017-05-12,100,DODGE,1
17ASH10003,0671720440_20170512_113947_IMG_0021.JPG,phemu_20170512_171723_20170512_190126,CAM_0671720440,-96.6198135647,39.132966932,17:36:34,2017-05-12,100,DODGE,1
17ASH10003,0671720440_20170512_113947_IMG_0022.JPG,phemu_20170512_171723_20170512_190126,CAM_0671720440,-96.6198131849,39.1329627528,17:36:35,2017-05-12,100,DODGE,1
17ASH10004,3671509273_20170512_121949_IMG_1905.JPG,phemu_20170512_171723_20170512_190126,CAM_3671509273,-96.6198305014,39.1329572864,17:44:06,2017-05-12,90,COLT,1
17ASH10004,3671509273_20170512_121949_IMG_1906.JPG,phemu_20170512_171723_20170512_190126,CAM_3671509273,-96.6198307006,39.1329602997,17:44:07,2017-05-12,90,COLT,1
17ASH10004,0671720440_20170512_113947_IMG_0579.JPG,phemu_20170512_171723_20170512_190126,CAM_0671720440,-96.6198308969,39.1329668356,17:44:09,2017-05-12,90,COLT,1
17ASH10004,0671720440_20170512_113947_IMG_0576.JPG,phemu_20170512_171723_20170512_190126,CAM_0671720440,-96.6198305014,39.1329572864,17:44:06,2017-05-12,90,COLT,1
17ASH10004,0671720440_20170512_113947_IMG_0577.JPG,phemu_20170512_171723_20170512_190126,CAM_0671720440,-96.6198307006,39.1329602997,17:44:07,2017-05-12,90,COLT,1
17ASH10004,0671720440_20170512_113947_IMG_0578.JPG,phemu_20170512_171723_20170512_190126,CAM_0671720440,-96.6198306882,39.1329634167,17:44:08,2017-05-12,90,COLT,1
