plot_id,image_file_name,run_id,camera_sn,absolute_sensor_longitude,absolute_sensor_latitude,sampling_time_utc,sampling_date,PCTHEAD,plot_name,rep
16ASH00001,3671509273_20160502_152931_IMG_0161.JPG,phemu_20160502_202723_20160502_213443,CAM_3671509273,NA,NA,20:30:50,2016-05-02,60,HAWKEN,1
16ASH00001,0671720440_20160502_142916_IMG_0163.JPG,phemu_20160502_202723_20160502_213443,CAM_0671720440,NA,NA,20:30:49,2016-05-02,60,HAWKEN,1
16ASH00001,0671720440_20160502_142916_IMG_0164.JPG,phemu_20160502_202723_20160502_213443,CAM_0671720440,NA,NA,20:30:50,2016-05-02,60,HAWKEN,1
16ASH00001,3671509273_20160502_152931_IMG_0162.JPG,phemu_20160502_202723_20160502_213443,CAM_3671509273,NA,NA,20:30:51,2016-05-02,60,HAWKEN,1
16ASH00001,3671509273_20160502_152931_IMG_0163.JPG,phemu_20160502_202723_20160502_213443,CAM_3671509273,NA,NA,20:30:51,2016-05-02,60,HAWKEN,1
16ASH00001,3671509273_20160502_152931_IMG_0164.JPG,phemu_20160502_202723_20160502_213443,CAM_3671509273,NA,NA,20:30:52,2016-05-02,60,HAWKEN,1
16ASH00001,0671720638_20160502_142842_IMG_0160.JPG,phemu_20160502_202723_20160502_213443,CAM_0671720638,NA,NA,20:30:51,2016-05-02,60,HAWKEN,1
16ASH00001,0671720638_20160502_142842_IMG_0161.JPG,phemu_20160502_202723_20160502_213443,CAM_0671720638,NA,NA,20:30:52,2016-05-02,60,HAWKEN,1
16ASH00001,0771708037_20160502_152820_IMG_0171.JPG,phemu_20160502_202723_20160502_213443,CAM_0771708037,NA,NA,20:30:52,2016-05-02,60,HAWKEN,1
16ASH00001,0671720638_20160502_142842_IMG_0159.JPG,phemu_20160502_202723_20160502_213443,CAM_0671720638,NA,NA,20:30:50,2016-05-02,60,HAWKEN,1
16ASH00001,0771708037_20160502_152820_IMG_0169.JPG,phemu_20160502_202723_20160502_213443,CAM_0771708037,NA,NA,20:30:50,2016-05-02,60,HAWKEN,1
16ASH00001,0771708037_20160502_152820_IMG_0170.JPG,phemu_20160502_202723_20160502_213443,CAM_0771708037,NA,NA,20:30:51,2016-05-02,60,HAWKEN,1
16ASH00001,0671720440_20160502_142916_IMG_0165.JPG,phemu_20160502_202723_20160502_213443,CAM_0671720440,NA,NA,20:30:51,2016-05-02,60,HAWKEN,1
16ASH00001,3671503108_20160502_153046_IMG_0166.JPG,phemu_20160502_202723_20160502_213443,CAM_3671503108,NA,NA,20:30:50,2016-05-02,60,HAWKEN,1
16ASH00001,3671503108_20160502_153046_IMG_0167.JPG,phemu_20160502_202723_20160502_213443,CAM_3671503108,NA,NA,20:30:51,2016-05-02,60,HAWKEN,1
16ASH00001,3671503108_20160502_153046_IMG_0168.JPG,phemu_20160502_202723_20160502_213443,CAM_3671503108,NA,NA,20:30:52,2016-05-02,60,HAWKEN,1
16ASH00001,0671720440_20160502_142916_IMG_0166.JPG,phemu_20160502_202723_20160502_213443,CAM_0671720440,NA,NA,20:30:52,2016-05-02,60,HAWKEN,1
16ASH00002,0671720638_20160502_142842_IMG_0209.JPG,phemu_20160502_202723_20160502_213443,CAM_0671720638,NA,NA,20:31:31,2016-05-02,80,MACE,1
16ASH00002,0671720638_20160502_142842_IMG_0211.JPG,phemu_20160502_202723_20160502_213443,CAM_0671720638,NA,NA,20:31:32,2016-05-02,80,MACE,1
16ASH00002,0771708037_20160502_152820_IMG_0220.JPG,phemu_20160502_202723_20160502_213443,CAM_0771708037,NA,NA,20:31:32,2016-05-02,80,MACE,1
16ASH00002,3671503108_20160502_153046_IMG_0216.JPG,phemu_20160502_202723_20160502_213443,CAM_3671503108,NA,NA,20:31:30,2016-05-02,80,MACE,1
16ASH00002,3671503108_20160502_153046_IMG_0217.JPG,phemu_20160502_202723_20160502_213443,CAM_3671503108,NA,NA,20:31:31,2016-05-02,80,MACE,1
16ASH00002,3671503108_20160502_153046_IMG_0218.JPG,phemu_20160502_202723_20160502_213443,CAM_3671503108,NA,NA,20:31:32,2016-05-02,80,MACE,1
16ASH00002,3671509273_20160502_152931_IMG_0211.JPG,phemu_20160502_202723_20160502_213443,CAM_3671509273,NA,NA,20:31:30,2016-05-02,80,MACE,1
16ASH00002,0771708037_20160502_152820_IMG_0221.JPG,phemu_20160502_202723_20160502_213443,CAM_0771708037,NA,NA,20:31:32,2016-05-02,80,MACE,1
16ASH00002,0671720638_20160502_142842_IMG_0210.JPG,phemu_20160502_202723_20160502_213443,CAM_0671720638,NA,NA,20:31:32,2016-05-02,80,MACE,1
16ASH00002,0771708037_20160502_152820_IMG_0219.JPG,phemu_20160502_202723_20160502_213443,CAM_0771708037,NA,NA,20:31:31,2016-05-02,80,MACE,1
16ASH00002,0671720440_20160502_142916_IMG_0213.JPG,phemu_20160502_202723_20160502_213443,CAM_0671720440,NA,NA,20:31:30,2016-05-02,80,MACE,1
16ASH00002,0671720440_20160502_142916_IMG_0214.JPG,phemu_20160502_202723_20160502_213443,CAM_0671720440,NA,NA,20:31:31,2016-05-02,80,MACE,1
16ASH00002,3671509273_20160502_152931_IMG_0212.JPG,phemu_20160502_202723_20160502_213443,CAM_3671509273,NA,NA,20:31:31,2016-05-02,80,MACE,1
16ASH00002,3671509273_20160502_152931_IMG_0213.JPG,phemu_20160502_202723_20160502_213443,CAM_3671509273,NA,NA,20:31:32,2016-05-02,80,MACE,1
16ASH00002,0671720440_20160502_142916_IMG_0215.JPG,phemu_20160502_202723_20160502_213443,CAM_0671720440,NA,NA,20:31:32,2016-05-02,80,MACE,1
16ASH00003,0671720638_20160502_142842_IMG_0436.JPG,phemu_20160502_202723_20160502_213443,CAM_0671720638,NA,NA,20:34:35,2016-05-02,80,NI06736,1
16ASH00003,0671720638_20160502_142842_IMG_0437.JPG,phemu_20160502_202723_20160502_213443,CAM_0671720638,NA,NA,20:34:36,2016-05-02,80,NI06736,1
16ASH00003,3671503108_20160502_153046_IMG_0445.JPG,phemu_20160502_202723_20160502_213443,CAM_3671503108,NA,NA,20:34:36,2016-05-02,80,NI06736,1
16ASH00003,0671720440_20160502_142916_IMG_0442.JPG,phemu_20160502_202723_20160502_213443,CAM_0671720440,NA,NA,20:34:36,2016-05-02,80,NI06736,1
16ASH00003,0671720638_20160502_142842_IMG_0438.JPG,phemu_20160502_202723_20160502_213443,CAM_0671720638,NA,NA,20:34:37,2016-05-02,80,NI06736,1
16ASH00003,3671509273_20160502_152931_IMG_0439.JPG,phemu_20160502_202723_20160502_213443,CAM_3671509273,NA,NA,20:34:35,2016-05-02,80,NI06736,1
16ASH00003,3671509273_20160502_152931_IMG_0440.JPG,phemu_20160502_202723_20160502_213443,CAM_3671509273,NA,NA,20:34:36,2016-05-02,80,NI06736,1
16ASH00003,0671720440_20160502_142916_IMG_0443.JPG,phemu_20160502_202723_20160502_213443,CAM_0671720440,NA,NA,20:34:37,2016-05-02,80,NI06736,1
16ASH00003,0771708037_20160502_152820_IMG_0447.JPG,phemu_20160502_202723_20160502_213443,CAM_0771708037,NA,NA,20:34:36,2016-05-02,80,NI06736,1
