plot_id,image_file_name,run_id,camera_sn,absolute_sensor_longitude,absolute_sensor_latitude,sampling_time_utc,sampling_date,PCTHEAD,plot_name,rep
17ASH20001,0671720440_20170425_103357_IMG_0035.JPG,phemu_20170425_163022_20170425_181148,CAM_0671720440,-96.6191692334,39.1328759411,16:31:01,2017-04-25,85,U6202-362,1
17ASH20001,3671509273_20170425_113205_IMG_0038.JPG,phemu_20170425_163022_20170425_181148,CAM_3671509273,-96.6191686534,39.1328742715,16:31:02,2017-04-25,85,U6202-362,1
17ASH20001,3671509273_20170425_113205_IMG_0035.JPG,phemu_20170425_163022_20170425_181148,CAM_3671509273,-96.6191692589,39.1328820501,16:30:59,2017-04-25,85,U6202-362,1
17ASH20001,0671720440_20170425_103357_IMG_0032.JPG,phemu_20170425_163022_20170425_181148,CAM_0671720440,-96.6191695441,39.1328838849,16:30:59,2017-04-25,85,U6202-362,1
17ASH20001,0671720440_20170425_103357_IMG_0036.JPG,phemu_20170425_163022_20170425_181148,CAM_0671720440,-96.6191686484,39.1328733885,16:31:02,2017-04-25,85,U6202-362,1
17ASH20001,3671509273_20170425_113205_IMG_0037.JPG,phemu_20170425_163022_20170425_181148,CAM_3671509273,-96.6191694132,39.1328767827,16:31:01,2017-04-25,85,U6202-362,1
17ASH20001,3671509273_20170425_113205_IMG_0036.JPG,phemu_20170425_163022_20170425_181148,CAM_3671509273,-96.6191694242,39.1328795489,16:31:00,2017-04-25,85,U6202-362,1
17ASH20001,0671720440_20170425_103357_IMG_0034.JPG,phemu_20170425_163022_20170425_181148,CAM_0671720440,-96.6191694225,39.1328785668,16:31:00,2017-04-25,85,U6202-362,1
17ASH20001,3671509273_20170425_113205_IMG_0039.JPG,phemu_20170425_163022_20170425_181148,CAM_3671509273,-96.6191690057,39.132871711,16:31:02,2017-04-25,85,U6202-362,1
17ASH20001,3671510201_20170425_113215_IMG_0038.JPG,phemu_20170425_163022_20170425_181148,CAM_3671510201,-96.6191692564,39.1328817798,16:30:59,2017-04-25,85,U6202-362,1
17ASH20001,3671510201_20170425_113215_IMG_0040.JPG,phemu_20170425_163022_20170425_181148,CAM_3671510201,-96.6191692267,39.1328764816,16:31:01,2017-04-25,85,U6202-362,1
17ASH20001,0671720440_20170425_103357_IMG_0033.JPG,phemu_20170425_163022_20170425_181148,CAM_0671720440,-96.6191692515,39.1328812391,16:30:59,2017-04-25,85,U6202-362,1
17ASH20001,3671509273_20170425_113205_IMG_0034.JPG,phemu_20170425_163022_20170425_181148,CAM_3671509273,-96.6191696236,39.1328846163,16:30:58,2017-04-25,85,U6202-362,1
17ASH20001,3671510201_20170425_113215_IMG_0037.JPG,phemu_20170425_163022_20170425_181148,CAM_3671510201,-96.6191695491,39.1328844256,16:30:59,2017-04-25,85,U6202-362,1
17ASH20001,3671510201_20170425_113215_IMG_0039.JPG,phemu_20170425_163022_20170425_181148,CAM_3671510201,-96.6191694159,39.1328791072,16:31:00,2017-04-25,85,U6202-362,1
17ASH20001,3671510201_20170425_113215_IMG_0041.JPG,phemu_20170425_163022_20170425_181148,CAM_3671510201,-96.6191686533,39.1328739292,16:31:02,2017-04-25,85,U6202-362,1
17ASH20002,3671509273_20170425_113205_IMG_0788.JPG,phemu_20170425_163022_20170425_181148,CAM_3671509273,-96.6191895554,39.1328791224,16:41:12,2017-04-25,30,U6202-079,1
17ASH20002,0671720440_20170425_103357_IMG_0785.JPG,phemu_20170425_163022_20170425_181148,CAM_0671720440,-96.6191898217,39.1328767133,16:41:12,2017-04-25,30,U6202-079,1
17ASH20002,3671510201_20170425_113215_IMG_0790.JPG,phemu_20170425_163022_20170425_181148,CAM_3671510201,-96.6191898399,39.1328761731,16:41:12,2017-04-25,30,U6202-079,1
17ASH20002,3671510201_20170425_113215_IMG_0789.JPG,phemu_20170425_163022_20170425_181148,CAM_3671510201,-96.6191896628,39.1328728449,16:41:11,2017-04-25,30,U6202-079,1
17ASH20002,3671509273_20170425_113205_IMG_0789.JPG,phemu_20170425_163022_20170425_181148,CAM_3671509273,-96.6191894915,39.1328823915,16:41:13,2017-04-25,30,U6202-079,1
17ASH20002,0671720440_20170425_103357_IMG_0784.JPG,phemu_20170425_163022_20170425_181148,CAM_0671720440,-96.6191896446,39.1328733851,16:41:11,2017-04-25,30,U6202-079,1
17ASH20002,3671510201_20170425_113215_IMG_0792.JPG,phemu_20170425_163022_20170425_181148,CAM_3671510201,-96.6191894953,39.1328829682,16:41:13,2017-04-25,30,U6202-079,1
17ASH20002,3671509273_20170425_113205_IMG_0786.JPG,phemu_20170425_163022_20170425_181148,CAM_3671509273,-96.6191897333,39.132872468,16:41:11,2017-04-25,30,U6202-079,1
17ASH20002,3671509273_20170425_113205_IMG_0787.JPG,phemu_20170425_163022_20170425_181148,CAM_3671509273,-96.6191900254,39.1328758165,16:41:11,2017-04-25,30,U6202-079,1
17ASH20002,3671510201_20170425_113215_IMG_0791.JPG,phemu_20170425_163022_20170425_181148,CAM_3671510201,-96.6191896528,39.1328793226,16:41:12,2017-04-25,30,U6202-079,1
17ASH20002,0671720440_20170425_103357_IMG_0786.JPG,phemu_20170425_163022_20170425_181148,CAM_0671720440,-96.6191896461,39.132879863,16:41:12,2017-04-25,30,U6202-079,1
17ASH20002,0671720440_20170425_103357_IMG_0787.JPG,phemu_20170425_163022_20170425_181148,CAM_0671720440,-96.6191894655,39.1328835082,16:41:13,2017-04-25,30,U6202-079,1
17ASH20003,3671509273_20170425_113205_IMG_0835.JPG,phemu_20170425_163022_20170425_181148,CAM_3671509273,-96.6192083502,39.1328781911,16:41:50,2017-04-25,0,LAKIN,1
17ASH20003,3671509273_20170425_113205_IMG_0836.JPG,phemu_20170425_163022_20170425_181148,CAM_3671509273,-96.6192079942,39.1328739944,16:41:51,2017-04-25,0,LAKIN,1
17ASH20003,3671510201_20170425_113215_IMG_0839.JPG,phemu_20170425_163022_20170425_181148,CAM_3671510201,-96.6192081435,39.1328736821,16:41:51,2017-04-25,0,LAKIN,1
17ASH20003,3671510201_20170425_113215_IMG_0837.JPG,phemu_20170425_163022_20170425_181148,CAM_3671510201,-96.6192080853,39.1328819337,16:41:50,2017-04-25,0,LAKIN,1
17ASH20003,3671510201_20170425_113215_IMG_0838.JPG,phemu_20170425_163022_20170425_181148,CAM_3671510201,-96.6192084503,39.1328779679,16:41:51,2017-04-25,0,LAKIN,1
